timestamp,user_id,acao,status,latencia_ms
2025-06-15 01:36:00,1006,abrir_extrato,sucesso,847
2025-06-19 03:07:00,1493,abrir_extrato,sucesso,397
2025-06-27 17:22:00,1514,abrir_extrato,sucesso,1082
2025-06-02 03:41:00,1938,abrir_extrato,sucesso,965
2025-06-05 12:47:00,1033,abrir_extrato,erro_500,361
2025-06-27 07:44:00,1917,abrir_extrato,sucesso,623
2025-06-24 09:28:00,1612,abrir_extrato,sucesso,596
2025-06-16 01:35:00,1342,abrir_extrato,sucesso,567
2025-06-20 01:41:00,1552,abrir_extrato,sucesso,525
2025-06-08 14:55:00,1290,abrir_extrato,sucesso,518
2025-06-08 14:27:00,1648,abrir_extrato,erro_500,887
2025-06-11 14:50:00,1215,abrir_extrato,sucesso,869
2025-06-12 09:45:00,1497,abrir_extrato,sucesso,768
2025-06-26 23:39:00,1370,abrir_extrato,sucesso,505
2025-06-20 02:33:00,1794,abrir_extrato,sucesso,1013
2025-06-16 01:48:00,1307,abrir_extrato,erro_500,814
2025-06-27 02:38:00,1793,abrir_extrato,sucesso,948
2025-06-28 00:29:00,1485,abrir_extrato,sucesso,702
2025-06-11 15:11:00,1780,abrir_extrato,sucesso,1295
2025-06-03 20:40:00,1098,abrir_extrato,sucesso,567
2025-06-15 07:04:00,1124,abrir_extrato,sucesso,409
2025-06-05 05:41:00,1812,abrir_extrato,sucesso,820
2025-06-08 08:33:00,1310,abrir_extrato,sucesso,500
2025-06-22 17:59:00,1686,abrir_extrato,sucesso,771
2025-06-10 15:52:00,1268,abrir_extrato,timeout,310
2025-06-19 04:02:00,1763,abrir_extrato,sucesso,685
2025-06-15 16:10:00,1660,abrir_extrato,sucesso,1287
2025-06-05 20:08:00,1475,abrir_extrato,sucesso,754
2025-06-12 09:57:00,1639,abrir_extrato,sucesso,446
2025-06-23 00:49:00,1557,abrir_extrato,sucesso,471
2025-06-25 18:10:00,1481,abrir_extrato,sucesso,736
2025-06-27 04:22:00,1125,abrir_extrato,sucesso,718
2025-06-27 06:44:00,1345,abrir_extrato,sucesso,969
2025-06-18 01:45:00,1551,abrir_extrato,sucesso,626
2025-06-26 01:57:00,1598,abrir_extrato,sucesso,1053
2025-06-05 08:48:00,1689,abrir_extrato,sucesso,1167
2025-06-26 13:39:00,1077,abrir_extrato,sucesso,358
2025-06-09 04:18:00,1636,abrir_extrato,sucesso,507
2025-06-23 05:43:00,1247,abrir_extrato,sucesso,907
2025-06-10 16:59:00,1502,abrir_extrato,sucesso,744
2025-06-27 20:54:00,1034,abrir_extrato,sucesso,815
2025-06-17 20:41:00,1537,abrir_extrato,sucesso,1076
2025-06-24 03:23:00,1125,abrir_extrato,sucesso,599
2025-06-04 22:27:00,1006,abrir_extrato,sucesso,940
2025-06-15 14:27:00,1287,abrir_extrato,sucesso,1038
2025-06-13 07:55:00,1053,abrir_extrato,sucesso,294
2025-06-01 23:40:00,1401,abrir_extrato,sucesso,664
2025-06-25 11:50:00,1151,abrir_extrato,sucesso,1031
2025-06-17 20:29:00,1256,abrir_extrato,sucesso,1428
2025-06-01 19:51:00,1800,abrir_extrato,sucesso,985
2025-06-04 13:32:00,1805,abrir_extrato,sucesso,906
2025-06-07 21:57:00,1479,abrir_extrato,sucesso,1272
2025-06-12 09:19:00,1650,abrir_extrato,sucesso,787
2025-06-24 12:47:00,1439,abrir_extrato,sucesso,480
2025-06-15 02:26:00,1373,abrir_extrato,sucesso,1096
2025-06-29 22:48:00,1238,abrir_extrato,sucesso,504
2025-06-17 15:55:00,1547,abrir_extrato,sucesso,858
2025-06-05 23:50:00,1897,abrir_extrato,sucesso,736
2025-06-16 04:37:00,1583,abrir_extrato,sucesso,650
2025-06-05 14:10:00,1454,abrir_extrato,sucesso,447
2025-06-06 04:51:00,1140,abrir_extrato,sucesso,837
2025-06-04 20:08:00,1356,abrir_extrato,sucesso,478
2025-06-20 04:52:00,1329,abrir_extrato,erro_500,1048
2025-06-15 21:40:00,1543,abrir_extrato,sucesso,1176
2025-06-12 08:49:00,1726,abrir_extrato,erro_500,163
2025-06-13 14:51:00,1055,abrir_extrato,sucesso,834
2025-06-03 10:15:00,1592,abrir_extrato,sucesso,419
2025-06-01 13:19:00,1080,abrir_extrato,sucesso,330
2025-06-13 19:54:00,1307,abrir_extrato,sucesso,575
2025-06-02 16:28:00,1924,abrir_extrato,timeout,606
2025-06-03 18:38:00,1876,abrir_extrato,sucesso,852
2025-06-05 10:59:00,1414,abrir_extrato,sucesso,1089
2025-06-27 01:45:00,1112,abrir_extrato,timeout,998
2025-06-16 07:06:00,1951,abrir_extrato,sucesso,900
2025-06-03 18:28:00,1693,abrir_extrato,sucesso,346
2025-06-04 11:55:00,1048,abrir_extrato,sucesso,1156
2025-06-08 12:12:00,1186,abrir_extrato,sucesso,326
2025-06-03 10:32:00,1238,abrir_extrato,sucesso,894
2025-06-03 05:22:00,1148,abrir_extrato,sucesso,324
2025-06-02 07:45:00,1323,abrir_extrato,sucesso,669
2025-06-29 11:47:00,1028,abrir_extrato,sucesso,696
2025-06-08 04:11:00,1710,abrir_extrato,sucesso,1047
2025-06-08 23:42:00,1982,abrir_extrato,sucesso,1039
2025-06-27 18:58:00,1010,abrir_extrato,sucesso,763
2025-06-27 20:22:00,1961,abrir_extrato,sucesso,1072
2025-06-05 22:21:00,1208,abrir_extrato,sucesso,583
2025-06-13 23:11:00,1086,abrir_extrato,timeout,553
2025-06-24 14:42:00,1977,abrir_extrato,sucesso,938
2025-06-16 13:55:00,1795,abrir_extrato,sucesso,1002
2025-06-24 09:50:00,1778,abrir_extrato,sucesso,604
2025-06-03 06:04:00,1638,abrir_extrato,sucesso,844
2025-06-08 01:53:00,1530,abrir_extrato,sucesso,405
2025-06-16 15:44:00,1969,abrir_extrato,sucesso,487
2025-06-08 08:26:00,1589,abrir_extrato,sucesso,779
2025-06-24 08:32:00,1575,abrir_extrato,sucesso,882
2025-06-05 11:07:00,1712,abrir_extrato,sucesso,430
2025-06-03 00:09:00,1196,abrir_extrato,erro_500,611
2025-06-01 10:32:00,1682,abrir_extrato,sucesso,693
2025-06-28 04:53:00,1005,abrir_extrato,sucesso,1033
2025-06-03 04:10:00,1764,abrir_extrato,sucesso,519
2025-06-25 08:00:00,1154,abrir_extrato,sucesso,481
2025-06-13 00:57:00,1207,abrir_extrato,sucesso,292
2025-06-14 04:03:00,1412,abrir_extrato,sucesso,811
2025-06-08 19:13:00,1036,abrir_extrato,sucesso,744
2025-06-03 17:01:00,1854,abrir_extrato,sucesso,853
2025-06-02 02:23:00,1373,abrir_extrato,sucesso,152
2025-06-14 14:44:00,1336,abrir_extrato,sucesso,898
2025-06-23 04:42:00,1181,abrir_extrato,sucesso,795
2025-06-13 20:53:00,1463,abrir_extrato,sucesso,733
2025-06-21 19:42:00,1669,abrir_extrato,sucesso,323
2025-06-16 15:04:00,1657,abrir_extrato,erro_500,279
2025-06-20 16:51:00,1177,abrir_extrato,sucesso,545
2025-06-20 23:37:00,1238,abrir_extrato,sucesso,359
2025-06-01 20:59:00,1217,abrir_extrato,erro_500,640
2025-06-24 09:12:00,1960,abrir_extrato,sucesso,693
2025-06-03 20:01:00,1826,abrir_extrato,sucesso,866
2025-06-11 15:01:00,1581,abrir_extrato,sucesso,814
2025-06-29 06:47:00,1567,abrir_extrato,sucesso,766
2025-06-20 18:35:00,1747,abrir_extrato,erro_500,161
2025-06-22 18:06:00,1675,abrir_extrato,sucesso,657
2025-06-11 05:43:00,1954,abrir_extrato,sucesso,1174
2025-06-24 10:10:00,1855,abrir_extrato,sucesso,843
2025-06-16 12:09:00,1824,abrir_extrato,sucesso,918
2025-06-18 10:46:00,1219,abrir_extrato,sucesso,178
2025-06-03 08:58:00,1807,abrir_extrato,sucesso,1091
2025-06-02 05:33:00,1623,abrir_extrato,sucesso,794
2025-06-23 20:57:00,1583,abrir_extrato,sucesso,776
2025-06-07 23:24:00,1936,abrir_extrato,timeout,637
2025-06-01 05:48:00,1161,abrir_extrato,sucesso,659
2025-06-17 23:56:00,1653,abrir_extrato,sucesso,891
2025-06-10 10:31:00,1680,abrir_extrato,sucesso,650
2025-06-13 10:27:00,1296,abrir_extrato,sucesso,874
2025-06-14 08:35:00,1111,abrir_extrato,sucesso,840
2025-06-26 07:48:00,1789,abrir_extrato,sucesso,1381
2025-06-20 19:04:00,1308,abrir_extrato,sucesso,1080
2025-06-01 15:51:00,1693,abrir_extrato,sucesso,1294
2025-06-08 12:06:00,1349,abrir_extrato,sucesso,878
2025-06-22 04:03:00,1686,abrir_extrato,sucesso,734
2025-06-20 05:28:00,1610,abrir_extrato,sucesso,797
2025-06-10 21:55:00,1018,abrir_extrato,sucesso,1061
2025-06-07 10:30:00,1750,abrir_extrato,sucesso,578
2025-06-01 14:34:00,1855,abrir_extrato,sucesso,668
2025-06-27 14:52:00,1004,abrir_extrato,sucesso,326
2025-06-06 13:48:00,1622,abrir_extrato,sucesso,662
2025-06-18 10:56:00,1508,abrir_extrato,sucesso,350
2025-06-29 16:26:00,1846,abrir_extrato,sucesso,442
2025-06-25 13:15:00,1440,abrir_extrato,sucesso,633
2025-06-21 20:35:00,1009,abrir_extrato,sucesso,730
2025-06-13 19:58:00,1996,abrir_extrato,sucesso,943
2025-06-28 23:54:00,1394,abrir_extrato,sucesso,670
2025-06-06 06:19:00,1003,abrir_extrato,sucesso,435
2025-06-28 18:07:00,1850,abrir_extrato,sucesso,885
2025-06-02 03:18:00,1822,abrir_extrato,erro_500,210
2025-06-26 11:09:00,1519,abrir_extrato,sucesso,497
2025-06-04 16:29:00,1477,abrir_extrato,sucesso,1400
2025-06-01 03:35:00,1757,abrir_extrato,sucesso,956
2025-06-16 16:30:00,1695,abrir_extrato,sucesso,571
2025-06-29 00:51:00,1361,abrir_extrato,sucesso,302
2025-06-18 18:49:00,1974,abrir_extrato,sucesso,1273
2025-06-09 20:35:00,1164,abrir_extrato,sucesso,447
2025-06-08 19:33:00,1924,abrir_extrato,sucesso,456
2025-06-25 01:14:00,1184,abrir_extrato,sucesso,1165
2025-06-07 07:26:00,1969,abrir_extrato,sucesso,508
2025-06-02 07:02:00,1855,abrir_extrato,sucesso,901
2025-06-24 12:16:00,1013,abrir_extrato,sucesso,857
2025-06-23 09:46:00,1503,abrir_extrato,sucesso,291
2025-06-06 03:00:00,1885,abrir_extrato,sucesso,670
2025-06-07 20:56:00,1152,abrir_extrato,sucesso,553
2025-06-01 10:51:00,1590,abrir_extrato,sucesso,278
2025-06-18 21:37:00,1099,abrir_extrato,erro_500,74
2025-06-10 03:54:00,1566,abrir_extrato,erro_500,394
2025-06-07 08:48:00,1673,abrir_extrato,sucesso,431
2025-06-06 00:23:00,1116,abrir_extrato,sucesso,707
2025-06-01 01:36:00,1777,abrir_extrato,sucesso,944
2025-06-07 10:02:00,1298,abrir_extrato,sucesso,1479
2025-06-28 21:08:00,1021,abrir_extrato,sucesso,869
2025-06-05 20:57:00,1928,abrir_extrato,sucesso,886
2025-06-16 13:11:00,1502,abrir_extrato,sucesso,640
2025-06-15 10:23:00,1789,abrir_extrato,sucesso,588
2025-06-29 13:53:00,1760,abrir_extrato,erro_500,627
2025-06-29 00:11:00,1972,abrir_extrato,erro_500,482
2025-06-12 18:44:00,1221,abrir_extrato,sucesso,594
2025-06-13 17:09:00,1230,abrir_extrato,sucesso,902
2025-06-06 07:21:00,1682,abrir_extrato,sucesso,531
2025-06-17 16:35:00,1565,abrir_extrato,sucesso,774
2025-06-26 08:57:00,1873,abrir_extrato,sucesso,1012
2025-06-08 13:53:00,1105,abrir_extrato,sucesso,148
2025-06-12 10:26:00,1860,abrir_extrato,timeout,598
2025-06-23 05:37:00,1408,abrir_extrato,sucesso,617
2025-06-04 10:24:00,1752,abrir_extrato,sucesso,867
2025-06-16 00:08:00,1536,abrir_extrato,sucesso,375
2025-06-24 10:59:00,1147,abrir_extrato,sucesso,962
2025-06-28 03:43:00,1518,abrir_extrato,sucesso,889
2025-06-02 06:29:00,1269,abrir_extrato,sucesso,753
2025-06-07 04:05:00,1775,abrir_extrato,sucesso,926
2025-06-09 16:15:00,1703,abrir_extrato,timeout,321
2025-06-08 14:20:00,1343,abrir_extrato,sucesso,965
2025-06-04 00:31:00,1015,abrir_extrato,sucesso,478
2025-06-02 01:29:00,1123,abrir_extrato,sucesso,1061
2025-06-24 11:54:00,1558,abrir_extrato,sucesso,400
2025-06-22 03:24:00,1173,abrir_extrato,sucesso,327
2025-06-28 17:15:00,1113,abrir_extrato,sucesso,1119
2025-06-08 00:29:00,1287,abrir_extrato,sucesso,528
2025-06-05 23:59:00,1798,abrir_extrato,sucesso,40
2025-06-08 09:45:00,1839,abrir_extrato,sucesso,1159
2025-06-20 21:54:00,1705,abrir_extrato,sucesso,1082
2025-06-07 01:27:00,1072,abrir_extrato,sucesso,608
2025-06-12 04:39:00,1756,abrir_extrato,sucesso,759
2025-06-25 14:50:00,1066,abrir_extrato,sucesso,228
2025-06-16 14:02:00,1731,abrir_extrato,sucesso,650
2025-06-04 14:22:00,1291,abrir_extrato,sucesso,651
2025-06-06 11:37:00,1496,abrir_extrato,sucesso,575
2025-06-20 06:20:00,1336,abrir_extrato,erro_500,596
2025-06-15 04:12:00,1631,abrir_extrato,sucesso,827
2025-06-10 09:07:00,1309,abrir_extrato,erro_500,381
2025-06-27 19:20:00,1162,abrir_extrato,sucesso,1125
2025-06-25 03:04:00,1221,abrir_extrato,sucesso,805
2025-06-17 17:17:00,1621,abrir_extrato,sucesso,354
2025-06-13 12:47:00,1645,abrir_extrato,sucesso,633
2025-06-16 18:58:00,1128,abrir_extrato,sucesso,950
2025-06-25 13:16:00,1638,abrir_extrato,sucesso,118
2025-06-13 19:04:00,1220,abrir_extrato,sucesso,356
2025-06-13 17:02:00,1616,abrir_extrato,sucesso,419
2025-06-06 15:02:00,1366,abrir_extrato,sucesso,602
2025-06-13 05:26:00,1541,abrir_extrato,sucesso,967
2025-06-02 12:27:00,1855,abrir_extrato,sucesso,760
2025-06-08 18:17:00,1074,abrir_extrato,sucesso,1002
2025-06-29 21:09:00,1835,abrir_extrato,sucesso,354
2025-06-07 23:55:00,1258,abrir_extrato,sucesso,205
2025-06-04 05:15:00,1433,abrir_extrato,sucesso,619
2025-06-04 13:51:00,1998,abrir_extrato,sucesso,993
2025-06-08 02:31:00,1600,abrir_extrato,sucesso,151
2025-06-16 16:47:00,1534,abrir_extrato,sucesso,251
2025-06-01 06:52:00,1208,abrir_extrato,sucesso,873
2025-06-07 02:05:00,1618,abrir_extrato,sucesso,947
2025-06-06 03:50:00,1985,abrir_extrato,sucesso,781
2025-06-22 18:09:00,1966,abrir_extrato,sucesso,225
2025-06-16 19:11:00,1116,abrir_extrato,sucesso,280
2025-06-27 02:48:00,1620,abrir_extrato,sucesso,385
2025-06-10 18:03:00,1578,abrir_extrato,sucesso,473
2025-06-11 03:06:00,1664,abrir_extrato,sucesso,329
2025-06-23 20:21:00,1614,abrir_extrato,sucesso,839
2025-06-07 07:46:00,1840,abrir_extrato,sucesso,451
2025-06-23 10:38:00,1499,abrir_extrato,sucesso,1987
2025-06-06 03:27:00,1973,abrir_extrato,erro_500,197
2025-06-20 22:44:00,1069,abrir_extrato,sucesso,528
2025-06-01 15:46:00,1292,abrir_extrato,sucesso,522
2025-06-04 11:46:00,1245,abrir_extrato,sucesso,1000
2025-06-03 11:12:00,1143,abrir_extrato,sucesso,824
2025-06-10 01:39:00,1422,abrir_extrato,sucesso,719
2025-06-01 23:10:00,1039,abrir_extrato,sucesso,483
2025-06-27 02:23:00,1737,abrir_extrato,sucesso,435
2025-06-29 08:51:00,1086,abrir_extrato,timeout,1067
2025-06-29 02:02:00,1861,abrir_extrato,sucesso,767
2025-06-29 14:23:00,1887,abrir_extrato,erro_500,1174
2025-06-01 12:08:00,1896,abrir_extrato,sucesso,352
2025-06-11 00:09:00,1386,abrir_extrato,sucesso,456
2025-06-25 18:23:00,1128,abrir_extrato,sucesso,748
2025-06-19 00:42:00,1699,abrir_extrato,sucesso,617
2025-06-01 10:00:00,1574,abrir_extrato,sucesso,977
2025-06-25 19:30:00,1915,abrir_extrato,sucesso,941
2025-06-08 10:20:00,1291,abrir_extrato,sucesso,398
2025-06-22 07:45:00,1876,abrir_extrato,sucesso,470
2025-06-14 22:11:00,1029,abrir_extrato,sucesso,529
2025-06-24 21:11:00,1819,abrir_extrato,sucesso,1324
2025-06-17 13:03:00,1715,abrir_extrato,sucesso,1069
2025-06-15 18:17:00,1724,abrir_extrato,sucesso,1235
2025-06-08 17:36:00,1436,abrir_extrato,sucesso,347
2025-06-11 04:51:00,1436,abrir_extrato,sucesso,639
2025-06-11 12:41:00,1420,abrir_extrato,sucesso,490
2025-06-05 14:18:00,1910,abrir_extrato,sucesso,832
2025-06-29 04:49:00,1440,abrir_extrato,sucesso,676
2025-06-04 13:07:00,1678,abrir_extrato,sucesso,509
2025-06-23 02:04:00,1660,abrir_extrato,sucesso,887
2025-06-03 03:30:00,1084,abrir_extrato,sucesso,893
2025-06-17 12:25:00,1504,abrir_extrato,erro_500,1245
2025-06-14 16:21:00,1078,abrir_extrato,sucesso,612
2025-06-02 16:14:00,1397,abrir_extrato,sucesso,1114
2025-06-01 14:44:00,1488,abrir_extrato,sucesso,1081
2025-06-04 21:06:00,1942,abrir_extrato,sucesso,443
2025-06-19 21:13:00,1518,abrir_extrato,sucesso,660
2025-06-22 05:13:00,1170,abrir_extrato,sucesso,271
2025-06-14 15:31:00,1096,abrir_extrato,sucesso,671
2025-06-11 10:19:00,1543,abrir_extrato,sucesso,1163
2025-06-09 08:37:00,1711,abrir_extrato,sucesso,1119
2025-06-28 18:18:00,1674,abrir_extrato,sucesso,956
2025-06-14 13:26:00,1830,abrir_extrato,sucesso,644
2025-06-09 08:00:00,1830,abrir_extrato,sucesso,560
2025-06-07 06:11:00,1006,abrir_extrato,sucesso,264
2025-06-26 00:40:00,1448,abrir_extrato,erro_500,453
2025-06-14 07:17:00,1481,abrir_extrato,sucesso,983
2025-06-19 05:13:00,1035,abrir_extrato,sucesso,469
2025-06-06 20:16:00,1426,abrir_extrato,sucesso,898
2025-06-11 06:09:00,1409,abrir_extrato,sucesso,644
2025-06-02 12:34:00,1179,abrir_extrato,sucesso,530
2025-06-02 18:08:00,1551,abrir_extrato,sucesso,126
2025-06-12 11:46:00,1708,abrir_extrato,sucesso,919
2025-06-17 19:33:00,1040,abrir_extrato,sucesso,596
2025-06-29 11:22:00,1224,abrir_extrato,erro_500,1007
2025-06-10 03:06:00,1352,abrir_extrato,sucesso,185
2025-06-03 10:07:00,1592,abrir_extrato,sucesso,954
2025-06-20 18:52:00,1331,abrir_extrato,erro_500,896
2025-06-12 09:49:00,1108,abrir_extrato,sucesso,298
2025-06-10 21:34:00,1499,abrir_extrato,sucesso,852
2025-06-24 00:48:00,1012,abrir_extrato,sucesso,792
2025-06-01 18:34:00,1355,abrir_extrato,sucesso,695
2025-06-06 05:45:00,1421,abrir_extrato,timeout,897
2025-06-09 21:12:00,1244,abrir_extrato,sucesso,277
2025-06-22 05:35:00,1830,abrir_extrato,sucesso,393
2025-06-24 08:51:00,1341,abrir_extrato,sucesso,541
2025-06-03 05:08:00,1524,abrir_extrato,erro_500,308
2025-06-18 01:02:00,1384,abrir_extrato,sucesso,654
2025-06-01 14:23:00,1515,abrir_extrato,sucesso,592
2025-06-07 11:18:00,1067,abrir_extrato,sucesso,166
2025-06-20 12:04:00,1351,abrir_extrato,sucesso,582
2025-06-19 03:05:00,1754,abrir_extrato,sucesso,839
2025-06-03 04:42:00,1304,abrir_extrato,sucesso,1097
2025-06-26 21:39:00,1274,abrir_extrato,sucesso,1208
2025-06-26 17:19:00,1766,abrir_extrato,sucesso,680
2025-06-22 04:01:00,1951,abrir_extrato,timeout,504
2025-06-05 18:17:00,1856,abrir_extrato,sucesso,838
2025-06-24 12:31:00,1176,abrir_extrato,sucesso,727
2025-06-19 14:41:00,1275,abrir_extrato,sucesso,1134
2025-06-29 09:30:00,1446,abrir_extrato,sucesso,1212
2025-06-16 02:31:00,1391,abrir_extrato,erro_500,1032
2025-06-01 15:47:00,1135,abrir_extrato,timeout,826
2025-06-13 03:34:00,1874,abrir_extrato,sucesso,1179
2025-06-09 15:49:00,1795,abrir_extrato,sucesso,692
2025-06-27 04:17:00,1104,abrir_extrato,erro_500,819
2025-06-02 13:44:00,1376,abrir_extrato,sucesso,950
2025-06-07 20:41:00,1472,abrir_extrato,sucesso,683
2025-06-16 08:24:00,1602,abrir_extrato,sucesso,912
2025-06-10 04:58:00,1844,abrir_extrato,sucesso,414
2025-06-17 00:28:00,1240,abrir_extrato,sucesso,346
2025-06-23 00:28:00,1445,abrir_extrato,sucesso,837
2025-06-07 11:14:00,1447,abrir_extrato,erro_500,309
2025-06-09 08:23:00,1605,abrir_extrato,sucesso,746
2025-06-19 05:34:00,1175,abrir_extrato,sucesso,658
2025-06-19 06:37:00,1868,abrir_extrato,sucesso,706
2025-06-01 03:55:00,1182,abrir_extrato,sucesso,1091
2025-06-21 23:48:00,1144,abrir_extrato,sucesso,725
2025-06-05 23:08:00,1750,abrir_extrato,sucesso,873
2025-06-17 10:20:00,1770,abrir_extrato,sucesso,971
2025-06-25 09:44:00,1225,abrir_extrato,sucesso,501
2025-06-20 12:46:00,1814,abrir_extrato,sucesso,787
2025-06-27 09:48:00,1849,abrir_extrato,sucesso,453
2025-06-22 08:29:00,1972,abrir_extrato,sucesso,251
2025-06-12 05:10:00,1867,abrir_extrato,sucesso,405
2025-06-27 13:33:00,1484,abrir_extrato,sucesso,601
2025-06-09 00:01:00,1809,abrir_extrato,sucesso,1002
2025-06-04 23:05:00,1291,abrir_extrato,sucesso,360
2025-06-05 06:15:00,1559,abrir_extrato,sucesso,498
2025-06-23 11:11:00,1017,abrir_extrato,sucesso,220
2025-06-25 11:21:00,1635,abrir_extrato,sucesso,909
2025-06-24 00:03:00,1285,abrir_extrato,sucesso,729
2025-06-21 19:57:00,1363,abrir_extrato,sucesso,392
2025-06-23 03:51:00,1080,abrir_extrato,sucesso,239
2025-06-21 14:21:00,1919,abrir_extrato,sucesso,873
2025-06-19 15:09:00,1274,abrir_extrato,sucesso,668
2025-06-10 00:43:00,1424,abrir_extrato,sucesso,1418
2025-06-04 22:34:00,1713,abrir_extrato,erro_500,1059
2025-06-24 08:20:00,1372,abrir_extrato,sucesso,625
2025-06-09 11:46:00,1376,abrir_extrato,sucesso,923
2025-06-24 06:38:00,1042,abrir_extrato,sucesso,566
2025-06-20 21:01:00,1786,abrir_extrato,erro_500,721
2025-06-22 21:17:00,1580,abrir_extrato,sucesso,1115
2025-06-08 15:55:00,1062,abrir_extrato,erro_500,1234
2025-06-24 06:20:00,1846,abrir_extrato,sucesso,355
2025-06-07 08:11:00,1076,abrir_extrato,sucesso,1174
2025-06-16 15:55:00,1911,abrir_extrato,sucesso,143
2025-06-22 05:21:00,1366,abrir_extrato,sucesso,453
2025-06-15 17:50:00,1848,abrir_extrato,erro_500,953
2025-06-17 09:36:00,1837,abrir_extrato,sucesso,880
2025-06-09 08:20:00,1932,abrir_extrato,sucesso,952
2025-06-09 18:09:00,1716,abrir_extrato,sucesso,668
2025-06-13 14:19:00,1451,abrir_extrato,sucesso,739
2025-06-08 09:57:00,1627,abrir_extrato,sucesso,337
2025-06-17 02:36:00,1218,abrir_extrato,sucesso,1105
2025-06-09 08:28:00,1726,abrir_extrato,sucesso,651
2025-06-05 09:15:00,1583,abrir_extrato,timeout,279
2025-06-16 22:33:00,1022,abrir_extrato,sucesso,263
2025-06-02 13:59:00,1378,abrir_extrato,sucesso,673
2025-06-25 09:01:00,1215,abrir_extrato,sucesso,108
2025-06-19 15:30:00,1058,abrir_extrato,sucesso,590
2025-06-19 02:16:00,1014,abrir_extrato,sucesso,395
2025-06-06 15:35:00,1485,abrir_extrato,sucesso,827
2025-06-03 17:53:00,1880,abrir_extrato,sucesso,478
2025-06-23 06:27:00,1413,abrir_extrato,sucesso,621
2025-06-06 13:42:00,1159,abrir_extrato,sucesso,349
2025-06-04 11:15:00,1798,abrir_extrato,sucesso,968
2025-06-17 18:21:00,1417,abrir_extrato,erro_500,762
2025-06-08 18:51:00,1818,abrir_extrato,erro_500,517
2025-06-06 04:14:00,1396,abrir_extrato,sucesso,663
2025-06-16 10:26:00,1050,abrir_extrato,sucesso,537
2025-06-29 20:29:00,1864,abrir_extrato,sucesso,324
2025-06-17 07:54:00,1032,abrir_extrato,sucesso,635
2025-06-04 18:16:00,1203,abrir_extrato,sucesso,432
2025-06-09 03:58:00,1557,abrir_extrato,erro_500,696
2025-06-05 05:37:00,1561,abrir_extrato,sucesso,1037
2025-06-12 19:26:00,1087,abrir_extrato,erro_500,650
2025-06-21 13:02:00,1516,abrir_extrato,sucesso,815
2025-06-01 23:55:00,1263,abrir_extrato,sucesso,1175
2025-06-17 10:02:00,1207,abrir_extrato,sucesso,622
2025-06-14 10:30:00,1743,abrir_extrato,sucesso,910
2025-06-01 04:48:00,1391,abrir_extrato,sucesso,257
2025-06-12 03:41:00,1354,abrir_extrato,erro_500,1055
2025-06-05 20:09:00,1538,abrir_extrato,sucesso,205
2025-06-19 21:53:00,1321,abrir_extrato,sucesso,389
2025-06-26 17:09:00,1655,abrir_extrato,sucesso,677
2025-06-15 13:15:00,1222,abrir_extrato,sucesso,452
2025-06-19 17:55:00,1663,abrir_extrato,sucesso,378
2025-06-01 13:22:00,1258,abrir_extrato,sucesso,501
2025-06-01 19:30:00,1824,abrir_extrato,sucesso,721
2025-06-13 17:43:00,1501,abrir_extrato,sucesso,476
2025-06-21 20:15:00,1028,abrir_extrato,sucesso,682
2025-06-18 03:57:00,1321,abrir_extrato,sucesso,684
2025-06-15 06:35:00,1413,abrir_extrato,sucesso,883
2025-06-22 13:08:00,1566,abrir_extrato,sucesso,162
2025-06-18 12:47:00,1384,abrir_extrato,sucesso,398
2025-06-21 08:33:00,1183,abrir_extrato,sucesso,777
2025-06-28 07:27:00,1009,abrir_extrato,sucesso,1144
2025-06-06 16:38:00,1145,abrir_extrato,sucesso,463
2025-06-07 10:11:00,1325,abrir_extrato,sucesso,586
2025-06-07 15:13:00,1431,abrir_extrato,sucesso,665
2025-06-21 12:47:00,1150,abrir_extrato,sucesso,965
2025-06-27 17:36:00,1040,abrir_extrato,sucesso,389
2025-06-01 14:04:00,1200,abrir_extrato,erro_500,829
2025-06-05 20:52:00,1205,abrir_extrato,sucesso,1045
2025-06-21 00:28:00,1903,abrir_extrato,sucesso,729
2025-06-15 14:32:00,1643,abrir_extrato,sucesso,627
2025-06-27 02:18:00,1221,abrir_extrato,sucesso,363
2025-06-04 12:37:00,1312,abrir_extrato,sucesso,817
2025-06-03 04:04:00,1973,abrir_extrato,sucesso,861
2025-06-13 19:18:00,1290,abrir_extrato,sucesso,958
2025-06-02 21:59:00,1615,abrir_extrato,sucesso,561
2025-06-07 04:30:00,1043,abrir_extrato,sucesso,644
2025-06-19 22:13:00,1885,abrir_extrato,sucesso,585
2025-06-27 02:44:00,1764,abrir_extrato,sucesso,29
2025-06-05 13:41:00,1160,abrir_extrato,sucesso,501
2025-06-09 20:49:00,1742,abrir_extrato,sucesso,510
2025-06-08 09:51:00,1195,abrir_extrato,sucesso,776
2025-06-16 15:05:00,1202,abrir_extrato,sucesso,981
2025-06-09 06:33:00,1080,abrir_extrato,sucesso,935
2025-06-18 15:21:00,1712,abrir_extrato,sucesso,1675
2025-06-29 16:09:00,1219,abrir_extrato,sucesso,1177
2025-06-26 08:14:00,1021,abrir_extrato,sucesso,712
2025-06-16 17:36:00,1014,abrir_extrato,sucesso,992
2025-06-06 17:22:00,1091,abrir_extrato,sucesso,603
2025-06-26 06:08:00,1750,abrir_extrato,sucesso,973
